AGGREGATION_CODE,AMERICAN INDIAN OR ALASKA NATIVE,ASIAN OR PACIFIC ISLANDER,BLACK,ECONOMICALLY DISADVANTAGED,FEMALE,FORMERLY LIMITED ENGLISH PROFICIENT,GENERAL EDUCATION STUDENTS,HISPANIC,LIMITED ENGLISH PROFICIENT,MALE,MIGRANT,MULTIRACIAL,NOT ECONOMICALLY DISADVANTAGED,NOT LIMITED ENGLISH PROFICIENT,NOT MIGRANT,STUDENTS WITH DISABILITIES,WHITE,PCT_GRAD,AGGREGATION_NAME,COUNTY_CODE,COUNTY_NAME,YEAR
310400010372,0.0,0.0,0.0,100.0,80.0,20.0,40.0,100.0,40.0,20.0,0.0,0.0,0.0,60.0,100.0,60.0,0.0,0.0,ESPERANZA PREPATORY ACADEMY,31,NEW YORK,2015
310400011409,0.0,0.59,41.35,77.13,56.3,2.93,69.5,57.18,7.62,43.7,0.0,0.0,22.87,92.38,100.0,30.5,0.88,44.57,COALITION SCHOOL FOR SOCIAL CHANGE,31,NEW YORK,2015
310400011435,0.26,21.55,19.94,78.06,53.07,1.62,95.86,55.34,1.1,46.93,0.0,0.06,21.94,98.9,100.0,4.14,2.85,94.3,MANHATTAN CENTER-SCIENCE & MATH,31,NEW YORK,2015
310400011495,0.56,5.87,32.96,89.66,54.75,1.4,86.87,60.61,1.4,45.25,0.0,0.0,10.34,98.6,100.0,13.13,0.0,93.02,PARK EAST HIGH SCHOOL,31,NEW YORK,2015
310400011555,0.48,6.3,27.85,86.2,68.77,1.94,88.62,63.44,1.21,31.23,0.0,0.0,13.8,98.79,100.0,11.38,1.94,97.34,CENTRAL PARK EAST HIGH SCHOOL,31,NEW YORK,2015
310400011610,0.73,5.84,33.94,71.9,100.0,1.82,87.59,56.93,0.73,0.0,0.0,0.73,28.1,99.27,100.0,12.41,1.82,99.27,YOUNG WOMEN'S LEADERSHIP SCHOOL,31,NEW YORK,2015
310400011680,0.99,0.66,32.57,84.87,53.95,3.29,69.41,65.46,3.95,46.05,0.0,0.0,15.13,96.05,100.0,30.59,0.33,66.45,HERITAGE SCHOOL (THE),31,NEW YORK,2015
310400860849,0.0,0.0,72.88,46.61,60.17,1.69,90.68,27.12,0.0,39.83,0.0,0.0,53.39,100.0,100.0,9.32,0.0,92.37,HARLEM VILLAGE ACADEMY LEADERSHIP,31,NEW YORK,2015
310400860968,0.0,2.05,35.38,79.24,49.12,2.63,71.93,59.36,3.22,50.88,0.0,1.17,20.76,96.78,100.0,28.07,2.05,54.68,RENAISSANCE CHARTER HS-INNOVATION,31,NEW YORK,2015
310500010123,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,PS 123 MAHALIA JACKSON,31,NEW YORK,2015
310500010302,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,KAPPA IV,31,NEW YORK,2015
310500011157,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,URBAN ASSEMBLY-GLOBAL COMMERCE,31,NEW YORK,2015
310500011285,0.0,0.48,52.74,73.03,60.38,0.95,81.15,45.58,16.47,39.62,0.0,0.0,26.97,83.53,100.0,18.85,1.19,36.52,HARLEM RENAISSANCE HIGH SCHOOL,31,NEW YORK,2015
310500011304,0.0,1.0,36.91,86.03,42.14,4.49,82.04,61.35,5.49,57.86,0.0,0.0,13.97,94.51,100.0,17.96,0.75,75.81,MOTT HALL HIGH SCHOOL,31,NEW YORK,2015
310500011362,1.14,15.59,18.63,61.22,54.37,0.38,97.72,51.71,0.38,45.63,0.0,1.52,38.78,99.62,100.0,2.28,11.41,99.24,COLUMBIA SECONDARY SCHOOL,31,NEW YORK,2015
310500011367,0.0,0.0,55.46,79.91,48.03,1.31,80.35,44.1,12.66,51.97,0.0,0.0,20.09,87.34,100.0,19.65,0.44,60.26,ACADEMY FOR SOCIAL ACTION,31,NEW YORK,2015
310500011369,0.0,0.33,57.05,80.33,76.39,0.66,80.0,40.98,5.9,23.61,0.0,0.0,19.67,94.1,100.0,20.0,1.64,79.02,URBAN ASSEMBLY FOR THE PERFORM ARTS,31,NEW YORK,2015
310500011469,0.0,0.0,70.21,77.66,61.7,1.06,76.6,26.6,1.06,38.3,0.0,0.0,22.34,98.94,100.0,23.4,3.19,52.13,CHOIR ACADEMY OF HARLEM,31,NEW YORK,2015
310500011499,0.21,1.35,71.96,69.16,46.52,1.66,90.76,24.3,2.18,53.48,0.0,0.21,30.84,97.82,100.0,9.24,1.97,76.43,FREDERICK DOUGLASS ACADEMY,31,NEW YORK,2015
310500011670,0.54,0.82,75.0,73.37,54.62,0.54,81.52,23.1,0.0,45.38,0.0,0.54,26.63,100.0,100.0,18.48,0.0,86.14,THURGOOD MARSHALL ACAD FOR LEARNING,31,NEW YORK,2015
310500011685,0.0,0.0,54.14,72.65,48.62,5.25,70.72,45.03,13.81,51.38,0.0,0.0,27.35,86.19,100.0,29.28,0.83,40.88,BREAD & ROSES INTEGRATED ARTS HS,31,NEW YORK,2015
310500011692,0.27,40.97,12.94,52.83,33.69,0.0,98.65,20.49,0.0,66.31,0.0,0.81,47.17,100.0,100.0,1.35,24.53,98.38,HS MATH SCI & ENGNRNG AT CCNY,31,NEW YORK,2015
310500860848,0.0,1.98,80.2,42.57,54.46,0.0,91.09,17.82,0.0,45.54,0.0,0.0,57.43,100.0,100.0,8.91,0.0,99.01,HARLEM VILLAGE ACADEMY CHARTER,31,NEW YORK,2015
310500860858,0.0,0.0,65.28,60.42,54.86,5.56,79.17,34.72,0.0,45.14,0.0,0.0,39.58,100.0,100.0,20.83,0.0,90.97,KIPP STAR COLLEGE PREP CHARTER,31,NEW YORK,2015
310500860864,1.52,1.52,87.88,75.76,50.0,0.0,83.33,9.09,0.0,50.0,0.0,0.0,24.24,100.0,100.0,16.67,0.0,96.97,HARLEM CHILDREN'S ZONE PROMISE,31,NEW YORK,2015
310500860883,0.0,0.96,26.32,64.11,55.5,0.48,89.47,72.25,2.87,44.5,0.0,0.0,35.89,97.13,100.0,10.53,0.48,89.0,KIPP INFINITY CHARTER SCHOOL,31,NEW YORK,2015
310500860894,0.0,0.76,70.08,62.5,62.5,1.14,90.53,27.65,0.76,37.5,0.0,1.52,37.5,99.24,100.0,9.47,0.0,53.79,DEMOCRACY PREP CHARTER SCHOOL,31,NEW YORK,2015
310500860989,0.0,0.0,50.0,50.0,0.0,0.0,100.0,50.0,0.0,100.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,0.0,DEMOCRACY PREP HARLEM CHARTER SCHOOL,31,NEW YORK,2015
310600010328,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,MS 328 MANH MIDDLE SCH-SCIENCE,31,NEW YORK,2015
310600011293,0.0,1.21,3.64,86.67,63.64,1.52,88.79,93.64,1.21,36.36,0.0,0.0,13.33,98.79,100.0,11.21,1.52,96.36,CITY COLLEGE ACADEMY OF THE ARTS,31,NEW YORK,2015
310600011346,0.0,0.67,6.4,82.83,40.07,8.08,76.43,91.58,16.84,59.93,0.0,0.0,17.17,83.16,100.0,23.57,1.35,65.99,COMMUNITY HEALTH ACAD OF THE HEIGHTS,31,NEW YORK,2015
310600011348,0.0,0.0,3.07,77.61,45.4,5.52,80.98,96.93,7.06,54.6,0.0,0.0,22.39,92.94,100.0,19.02,0.0,80.37,WASHINGTON HGTS EXPEDITIONARY LEARN,31,NEW YORK,2015
310600011423,2.33,0.0,20.23,83.66,49.42,8.56,72.37,77.43,14.01,50.58,0.0,0.0,16.34,85.99,100.0,27.63,0.0,41.25,HIGH SCH-EXCELLENCE AND INNOVATION,31,NEW YORK,2015
310600011462,0.0,0.34,5.34,90.86,38.62,8.45,82.41,92.76,38.62,61.38,0.0,0.34,9.14,61.38,100.0,17.59,1.21,61.03,COLLEGE ACADEMY (THE),31,NEW YORK,2015
310600011463,0.88,2.2,12.53,84.4,39.34,4.84,81.98,83.52,27.25,60.66,0.0,0.0,15.6,72.75,100.0,18.02,0.88,61.98,HIGH SCHOOL-MEDIA & COMMUNICATIONS,31,NEW YORK,2015
310600011467,0.3,1.19,12.2,70.68,40.33,9.23,80.21,84.67,24.7,59.67,0.0,0.0,29.32,75.3,100.0,19.79,1.64,68.45,HIGH SCHOOL-LAW & PUBLIC SERVICE,31,NEW YORK,2015
310600011468,0.0,0.7,14.71,87.92,48.51,9.46,81.26,83.19,22.42,51.49,0.0,0.35,12.08,77.58,100.0,18.74,1.05,66.9,HIGH SCHOOL-HEALTH CAREERS & SCIES,31,NEW YORK,2015
310600011540,0.39,4.84,34.4,73.93,51.84,0.87,94.28,59.4,2.03,48.16,0.0,0.1,26.07,97.97,100.0,5.72,0.87,82.95,A PHILIP RANDOLPH CAMPUS HIGH SCHOOL,31,NEW YORK,2015
310600011552,0.0,0.0,0.0,87.3,51.73,15.94,99.08,100.0,78.52,48.27,0.0,0.0,12.7,21.48,100.0,0.92,0.0,71.36,GREGORIO LUPERON HS-SCI & MATH,31,NEW YORK,2015
310600860887,0.0,0.0,10.36,90.0,53.21,7.14,83.93,89.64,2.86,46.79,0.0,0.0,10.0,97.14,100.0,16.07,0.0,92.14,NEW HEIGHTS ACADEMY CHARTER SCHOOL,31,NEW YORK,2015
320700010031,0.0,0.0,100.0,100.0,50.0,0.0,100.0,0.0,0.0,50.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,PS/MS 31 THE WILLIAM LLOYD GARRISON,32,BRONX,2015
320700010162,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,JHS 162 LOLA RODRIGUEZ DE TIO,32,BRONX,2015
320700010203,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,MS 203,32,BRONX,2015
320700010224,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,PS/IS 224,32,BRONX,2015
320700011221,0.0,0.94,29.69,92.5,54.06,3.12,79.69,68.75,2.81,45.94,0.0,0.0,7.5,97.19,100.0,20.31,0.62,90.94,SOUTH BRONX PREPARATORY,32,BRONX,2015
320700011321,1.01,2.01,37.69,89.45,69.35,2.01,95.98,57.29,2.01,30.65,0.0,1.01,10.55,97.99,100.0,4.02,1.01,37.69,CROTONA ACADEMY HIGH SCHOOL,32,BRONX,2015
320700011334,2.06,4.11,18.25,86.12,53.73,14.91,96.14,74.55,82.26,46.27,0.0,0.0,13.88,17.74,100.0,3.86,1.03,51.41,INTERNATIONAL COMMUNITY HIGH SCHOOL,32,BRONX,2015
320700011379,0.54,1.08,32.52,71.0,58.27,3.52,78.86,63.41,5.69,41.73,0.0,0.54,29.0,94.31,100.0,21.14,1.9,34.96,JILL CHAIFETZ TRANSFER HIGH SCHOOL,32,BRONX,2015
320700011381,0.0,1.61,31.94,71.61,55.16,1.29,80.65,66.13,4.52,44.84,0.0,0.0,28.39,95.48,100.0,19.35,0.32,26.77,BRONX HAVEN HIGH SCHOOL,32,BRONX,2015
320700011427,0.0,1.32,31.35,82.18,47.52,5.94,80.86,66.67,7.26,52.48,0.0,0.0,17.82,92.74,100.0,19.14,0.66,64.03,COMMUNITY SCHOOL-SOCIAL JUSTICE,32,BRONX,2015
320700011473,0.28,1.1,21.76,90.08,51.24,2.75,80.72,76.86,3.86,48.76,0.0,0.0,9.92,96.14,100.0,19.28,0.0,56.2,MOTT HAVEN VILLAGE PREP HIGH SCHOOL,32,BRONX,2015
320700011495,0.0,2.41,22.54,85.56,55.8,2.41,93.0,73.74,2.41,44.2,0.0,0.0,14.44,97.59,100.0,7.0,1.31,92.78,UNIVERSITY HEIGHTS SECONDARY SCHOOL,32,BRONX,2015
320700011500,0.0,4.89,33.22,72.64,60.59,1.3,87.62,61.24,1.3,39.41,0.0,0.0,27.36,98.7,100.0,12.38,0.65,85.99,HOSTOS-LINCOLN ACADEMY OF SCIENCE,32,BRONX,2015
320700011520,0.0,3.98,26.11,84.51,50.88,4.87,73.01,68.14,22.57,49.12,0.0,0.0,15.49,77.43,100.0,26.99,1.77,50.44,FOREIGN LANG ACAD OF GLOBAL STUDIES,32,BRONX,2015
320700011522,1.66,0.0,28.22,83.4,17.01,4.15,75.93,70.12,8.3,82.99,0.0,0.0,16.6,91.7,100.0,24.07,0.0,46.47,BRONX DESIGN-CONSTRUCTION ACADEMY,32,BRONX,2015
320700011527,0.21,2.69,39.05,84.5,42.56,4.96,77.89,57.02,11.98,57.44,0.0,0.0,15.5,88.02,100.0,22.11,1.03,65.29,BRONX LEADERSHIP ACAD II HIGH SCHOOL,32,BRONX,2015
320700011547,0.99,0.25,30.54,85.47,40.39,4.68,71.92,67.49,10.84,59.61,0.0,0.0,14.53,89.16,100.0,28.08,0.74,58.13,NEW EXPLORERS HIGH SCHOOL,32,BRONX,2015
320700011548,1.15,0.38,27.72,79.54,19.89,1.15,77.63,68.26,5.74,80.11,0.0,0.57,20.46,94.26,100.0,22.37,1.91,77.06,URBAN ASSEMBLY SCHOOL CAR IN SPORTS,32,BRONX,2015
320700011551,0.0,0.31,34.8,86.83,54.23,1.25,83.7,63.64,7.84,45.77,0.0,0.0,13.17,92.16,100.0,16.3,1.25,71.79,URBAN ASSEMBLY BRONX OF LETTERS,32,BRONX,2015
320700011557,0.0,0.54,32.43,60.22,46.59,1.63,70.57,64.58,5.18,53.41,0.0,0.0,39.78,94.82,100.0,29.43,2.45,26.16,MOTT HAVEN COMMUNITY HIGH SCHOOL,32,BRONX,2015
320700011600,0.0,0.77,35.71,64.29,7.4,2.81,76.79,63.27,10.2,92.6,0.0,0.0,35.71,89.8,100.0,23.21,0.26,67.6,ALFRED E SMITH CAREER-TECH HIGH SCH,32,BRONX,2015
320700011655,0.71,0.24,29.95,78.54,21.23,3.77,71.23,67.92,14.62,78.77,0.0,0.0,21.46,85.38,100.0,28.77,1.18,44.58,SAMUEL GOMPERS CAREER/TECH ED HS,32,BRONX,2015
320700011670,0.38,3.57,39.66,84.77,65.6,5.83,80.08,55.08,6.95,34.4,0.0,0.0,15.23,93.05,100.0,19.92,1.32,63.72,HEALTH OPPORTUNITIES HIGH SCHOOL,32,BRONX,2015
320700860820,0.0,0.96,42.31,63.46,57.21,1.92,87.5,56.73,0.0,42.79,0.0,0.0,36.54,100.0,100.0,12.5,0.0,94.23,KIPP ACADEMY CHARTER SCHOOL,32,BRONX,2015
320700860920,0.0,2.44,26.52,92.99,60.67,7.01,85.37,71.04,4.88,39.33,0.0,0.0,7.01,95.12,100.0,14.63,0.0,98.78,UNIVERSITY PREP CHARTER HIGH SCHOOL,32,BRONX,2015
320700860926,0.0,0.0,38.33,86.74,39.77,4.61,85.01,61.67,8.65,60.23,0.0,0.0,13.26,91.35,100.0,14.99,0.0,87.03,NYC CHARTER HS - AECI,32,BRONX,2015
320700861018,0.0,0.0,22.22,83.33,50.0,11.11,100.0,77.78,5.56,50.0,0.0,0.0,16.67,94.44,100.0,0.0,0.0,0.0,NEW VISIONS CHARTER HS-HUMANITIES II,32,BRONX,2015
320800010312,0.84,1.26,35.08,70.59,51.05,0.63,76.47,62.18,3.15,48.95,0.0,0.0,29.41,96.85,100.0,23.53,0.63,67.44,MILLENIUM ART ACADEMY,32,BRONX,2015
320800010424,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,HUNTS POINT SCHOOL (THE),32,BRONX,2015
320800011269,0.0,1.48,23.99,78.6,58.3,2.58,82.66,73.06,7.75,41.7,0.0,0.0,21.4,92.25,100.0,17.34,1.48,70.48,BRONX STUDIO SCHOOL-WRITERS-ARTISTS,32,BRONX,2015
320800011282,1.18,3.53,44.12,81.47,100.0,1.18,81.18,47.35,3.82,0.0,0.0,0.59,18.53,96.18,100.0,18.82,3.24,66.76,WOMEN'S ACADEMY OF EXCELLENCE,32,BRONX,2015
320800011293,0.43,1.07,23.98,70.02,64.45,2.14,77.09,65.95,2.78,35.55,0.0,0.0,29.98,97.22,100.0,22.91,8.57,76.87,RENAISSANCE HIGH SCHOOL-MTT,32,BRONX,2015
320800011295,1.43,5.36,31.07,77.14,38.93,3.57,72.5,60.36,8.93,61.07,0.0,0.0,22.86,91.07,100.0,27.5,1.79,51.79,GATEWAY SCHOOL-ENVIR AND TECH,32,BRONX,2015
320800011305,0.59,5.29,24.41,70.88,35.29,3.53,74.71,67.94,16.47,64.71,0.0,0.0,29.12,83.53,100.0,25.29,1.76,62.94,PABLO NERUDA ACADEMY,32,BRONX,2015
320800011332,2.03,1.35,40.88,81.76,50.34,1.01,81.42,54.73,10.81,49.66,0.0,0.34,18.24,89.19,100.0,18.58,0.68,61.49,HOLCOMBE L RUCKER SCHOOL OF COMMUNIT,32,BRONX,2015
320800011367,0.0,5.1,33.33,78.82,34.9,0.78,74.9,58.04,1.57,65.1,0.0,0.0,21.18,98.43,100.0,25.1,3.53,59.61,"ARCHIMEDES ACAD-MATH, SCI, TECH",32,BRONX,2015
320800011376,0.53,2.11,23.16,60.0,46.32,0.0,73.16,72.63,3.68,53.68,0.0,0.0,40.0,96.32,100.0,26.84,1.58,63.16,ANTONIA PANTOJA PREP ACADEMY,32,BRONX,2015
320800011377,0.0,1.46,40.82,67.93,55.1,1.17,92.71,55.1,2.62,44.9,0.0,0.0,32.07,97.38,100.0,7.29,2.62,24.78,BRONX COMMUNITY HIGH SCHOOL,32,BRONX,2015
320800011405,0.73,7.71,21.31,65.89,37.5,3.91,76.65,59.18,6.85,62.5,0.0,0.0,34.11,93.15,100.0,23.35,11.07,52.2,HERBERT H LEHMAN HIGH SCHOOL,32,BRONX,2015
320800011432,0.84,6.28,8.79,67.78,48.12,15.06,84.94,81.59,67.78,51.88,0.0,0.0,32.22,32.22,100.0,15.06,2.51,59.83,BRONX BRIDGES HIGH SCHOOL,32,BRONX,2015
320800011452,0.0,3.26,33.7,73.91,53.62,1.09,69.57,61.96,6.52,46.38,0.0,0.72,26.09,93.48,100.0,30.43,0.36,62.68,BRONX GUILD HIGH SCHOOL,32,BRONX,2015
320800011519,0.8,1.33,23.67,73.4,55.85,1.6,77.39,72.87,11.44,44.15,0.0,0.27,26.6,88.56,100.0,22.61,1.06,45.74,F R DE GAUTIER INST-LAW & POLICY,32,BRONX,2015
320800011530,0.0,0.92,35.57,80.83,45.73,3.7,71.36,63.51,12.47,54.27,0.0,0.0,19.17,87.53,100.0,28.64,0.0,48.5,BANANA KELLY HIGH SCHOOL,32,BRONX,2015
320800011537,1.64,0.33,33.22,75.66,50.33,2.3,91.12,62.83,3.95,49.67,0.0,0.0,24.34,96.05,100.0,8.88,1.97,20.07,BRONX ARENA HIGH SCHOOL,32,BRONX,2015
320800011559,0.0,0.0,50.0,50.0,0.0,0.0,100.0,50.0,0.0,100.0,0.0,0.0,50.0,100.0,100.0,0.0,0.0,0.0,SCHOOL FOR TOURISM AND HOSPITALITY,32,BRONX,2015
320800011561,0.0,0.0,50.0,70.0,40.0,0.0,20.0,50.0,0.0,60.0,0.0,0.0,30.0,100.0,100.0,80.0,0.0,0.0,BRONX COMPASS HIGH SCHOOL,32,BRONX,2015
320800011650,0.58,1.36,33.53,74.07,69.98,4.48,75.44,63.74,8.58,30.02,0.0,0.0,25.93,91.42,100.0,24.56,0.78,53.41,JANE ADDAMS HS FOR ACADEMIC CAREERS,32,BRONX,2015
320800860903,0.76,0.0,32.44,83.59,57.63,0.38,83.21,66.79,3.82,42.37,0.0,0.0,16.41,96.18,100.0,16.79,0.0,92.75,HYDE LEADERSHIP CHARTER SCHOOL,32,BRONX,2015
320900010022,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,JHS 22 JORDAN L MOTT,32,BRONX,2015
320900010117,0.0,0.0,0.0,100.0,50.0,0.0,100.0,100.0,0.0,50.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,IS 117 JOSEPH H WADE,32,BRONX,2015
320900010327,0.0,0.0,0.0,100.0,100.0,0.0,33.33,100.0,66.67,0.0,0.0,0.0,0.0,33.33,100.0,66.67,0.0,0.0,COMP MODEL SCH PROJECT MS 327,32,BRONX,2015
320900011227,1.02,0.51,28.75,75.83,46.56,4.83,78.37,69.21,28.5,53.44,0.0,0.0,24.17,71.5,100.0,21.63,0.51,57.0,BRONX COLLEGIATE ACADEMY,32,BRONX,2015
320900011231,0.77,0.0,67.61,70.69,0.0,2.06,74.04,30.59,2.06,100.0,0.0,0.26,29.31,97.94,100.0,25.96,0.77,72.75,EAGLE ACADEMY FOR YOUNG MEN,32,BRONX,2015
320900011241,0.0,2.77,30.15,85.23,51.69,3.08,81.85,64.92,3.69,48.31,0.0,0.31,14.77,96.31,100.0,18.15,1.85,86.15,URBAN ASSMBLY SCHOOL-APPL MATH,32,BRONX,2015
320900011250,0.5,0.25,44.67,90.82,52.36,3.72,81.14,54.09,8.93,47.64,0.0,0.0,9.18,91.07,100.0,18.86,0.5,84.62,EXIMIUS COLL PREP ACADEMY,32,BRONX,2015
320900011252,0.0,1.15,23.28,83.62,50.0,2.59,83.91,74.71,5.17,50.0,0.0,0.0,16.38,94.83,100.0,16.09,0.86,82.18,MOTT HALL BRONX HIGH SCHOOL,32,BRONX,2015
320900011260,0.0,6.56,25.53,80.33,50.12,1.17,85.01,67.21,0.7,49.88,0.0,0.0,19.67,99.3,100.0,14.99,0.7,92.04,BRONX CENTER FOR SCI & MATH,32,BRONX,2015
320900011263,0.53,1.87,29.68,85.29,48.66,2.41,82.09,67.91,9.36,51.34,0.0,0.0,14.71,90.64,100.0,17.91,0.0,66.58,VALIDUS PREP ACADEMY,32,BRONX,2015
320900011276,0.0,1.42,29.86,83.41,45.02,7.58,86.26,66.35,16.59,54.98,0.0,0.0,16.59,83.41,100.0,13.74,2.37,45.02,LEADERSHIP INSTITUTE,32,BRONX,2015
320900011297,0.64,0.64,25.27,86.3,43.68,3.85,77.73,72.59,13.7,56.32,0.0,0.21,13.7,86.3,100.0,22.27,0.64,66.38,MORRIS ACADEMY FOR COLLA STUDIES,32,BRONX,2015
320900011324,0.0,4.67,31.52,85.99,50.58,3.89,87.94,63.42,2.33,49.42,0.0,0.0,14.01,97.67,100.0,12.06,0.39,95.72,BRONX EARLY COL ACAD-TEACH/LEARN,32,BRONX,2015
320900011329,5.51,0.29,23.77,76.52,56.23,6.09,77.97,69.28,23.19,43.77,0.0,0.0,23.48,76.81,100.0,22.03,1.16,53.91,DREAMYARD PREPARATORY SCHOOL,32,BRONX,2015
320900011365,0.0,0.0,0.66,94.06,48.51,19.47,95.05,99.34,71.62,51.49,0.0,0.0,5.94,28.38,100.0,4.95,0.0,91.09,ACADEMY FOR LANGUAGE AND TECHNOLOGY,32,BRONX,2015
320900011403,0.95,2.13,24.17,90.05,54.03,7.82,91.94,71.56,86.73,45.97,0.0,0.0,9.95,13.27,100.0,8.06,1.18,73.7,BRONX INTERNATIONAL HIGH SCHOOL,32,BRONX,2015
320900011404,1.07,0.0,31.02,85.03,52.41,4.55,74.6,67.91,22.46,47.59,0.0,0.0,14.97,77.54,100.0,25.4,0.0,62.3,SCHOOL FOR EXCELLENCE,32,BRONX,2015
320900011412,0.0,1.32,37.57,78.31,47.62,6.08,77.25,60.58,22.75,52.38,0.0,0.26,21.69,77.25,100.0,22.75,0.26,46.83,BRONX HIGH SCHOOL OF BUSINESS,32,BRONX,2015
320900011413,0.65,7.14,45.13,68.51,60.71,2.6,95.45,46.43,1.62,39.29,0.0,0.0,31.49,98.38,100.0,4.55,0.65,87.34,BRONX HIGH SCHOOL FOR MEDICAL SCIE,32,BRONX,2015
320900011414,0.0,1.35,21.08,78.65,47.84,2.16,75.68,76.49,40.0,52.16,0.0,0.0,21.35,60.0,100.0,24.32,1.08,38.65,J LEVIN HIGH SCHOOL-MEDIA & COMMUN,32,BRONX,2015
320900011505,0.0,1.41,27.97,81.49,53.92,2.41,83.7,69.22,3.22,46.08,0.0,0.0,18.51,96.78,100.0,16.3,1.41,80.08,"BRONX SCHOOL FOR LAW, GOV, JUSTICE",32,BRONX,2015
320900011517,1.04,1.55,53.89,80.05,51.04,2.59,84.46,43.26,8.03,48.96,0.0,0.0,19.95,91.97,100.0,15.54,0.26,68.39,FREDERICK DOUGLASS ACAD III,32,BRONX,2015
320900011525,1.27,0.56,40.2,80.25,50.92,3.24,77.86,57.97,7.9,49.08,0.0,0.0,19.75,92.1,100.0,22.14,0.0,60.08,BRONX LEADERSHIP ACAD HIGH SCHOOL,32,BRONX,2015
320900011543,0.0,0.0,38.44,90.39,84.68,2.4,75.08,61.56,9.61,15.32,0.0,0.0,9.61,90.39,100.0,24.92,0.0,63.96,HIGH SCHOOL FOR VIOLIN AND DANCE,32,BRONX,2015
320900011564,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,CLAREMONT INTERNATIONAL HIGH SCHOOL,32,BRONX,2015
320900860807,1.17,2.33,46.69,66.54,59.53,0.78,92.22,49.42,0.78,40.47,0.0,0.0,33.46,99.22,100.0,7.78,0.39,90.27,BRONX PREP CHARTER SCHOOL,32,BRONX,2015
321000010225,0.3,0.91,35.98,69.51,67.99,1.52,81.1,61.89,1.22,32.01,0.0,0.0,30.49,98.78,100.0,18.9,0.91,80.79,THEATRE ARTS PROD COMPANY SCHOOL,32,BRONX,2015
321000010368,0.4,4.55,10.1,84.16,52.08,3.37,86.73,82.38,2.77,47.92,0.0,0.2,15.84,97.23,100.0,13.27,2.38,83.56,IN-TECH ACADEMY (MS/HS 368),32,BRONX,2015
321000010390,0.0,0.0,66.67,100.0,33.33,0.0,100.0,33.33,33.33,66.67,0.0,0.0,0.0,66.67,100.0,0.0,0.0,0.0,MS 390,32,BRONX,2015
321000011141,0.48,8.4,13.25,49.92,49.43,1.45,85.62,55.41,2.58,50.57,0.0,0.16,50.08,97.42,100.0,14.38,22.29,85.3,RIVERDALE/KINGSBRIDGE (MS/HS 141),32,BRONX,2015
321000011213,0.26,5.93,31.96,77.32,18.3,3.09,76.8,60.82,12.11,81.7,0.0,0.52,22.68,87.89,100.0,23.2,0.52,70.36,BRONX ENG & TECH ACADEMY,32,BRONX,2015
